X,Y,fid,Name,No,SK_ID,SK_start_position,Side_road___kp,Road,Kp,Kp_SK,odc,Modules,Module_1,Module_2,Module_3,Module_4,Module_5,Module_6,Module_7,Module_8,Module_9,Module_10,Module_11,SK_ID_full,status,GSM,Odcinek,Typ szafy,icon_url
19.0488507,50.5946356,"1",SSKA1DZnr1,"1001.0","1001.0","49.0",,powiatowa,,,,"1.0",101_B_3_024,,,,,,,,,,,ID_0_1001,"0",,"2",M-3.1,./0.png
19.0456269,50.5914474,"2",SSKA1DZnr2,"1002.0","1002.0","50.0",,powiatowa,,,,"1.0",101_B_3_025,,,,,,,,,,,ID_0_1002,"0",,"2",M-3.1,./0.png
19.057294,50.452166,"3",SSKA1km000174,"1003.0","1003.0","51.0",,A1,,,,"2.0",104_B_3_300,114_A_3_289,,,,,,,,,,ID_0_1003,"0",,"2",M-3.1,./0.png
18.7171163,50.2546592,"4",SSKA1km000869,"1004.0","1004.0","53.0",,A1,,,,"1.0",101_B_3_101,,,,,,,,,,,ID_0_1004,"0",,"5",M-3.1,./0.png
18.7165106,50.2540826,"5",SSKA1km000951,"1005.0","1005.0","54.0",,A1,,,,"1.0",104_C_3_026,,,,,,,,,,,ID_0_1005,"0",,"5",M-3.1,./0.png
18.7164102,50.252637,"6",SSKA1km001112,"1006.0","1006.0","55.0",,A1,,,,"1.0",104_C_3_025,,,,,,,,,,,ID_0_1006,"0",,"5",M-3.1,./0.png
18.712582,50.2443307,"7",SSKA1km002091,"1007.0","1007.0","56.0",,A1,,, 103_B_3_037.2,"6.0",101_A_3_001,103_B_3_037.2,104_B_3_340,104_B_3_343,114_A_3_320,114_A_3_322,,,,,,ID_0_1007,"0",,"5",M-3.3,./0.png
18.703602,50.2346171,"8",SSKA1km003323,"1008.0","1008.0","62.0",,A1a,,,,"2.0",101_A_3_018,103_B_3_010.2,,,,,,,,,,ID_0_1008,"0",,"1",M-3.2,./0.png
18.6950335,50.2264676,"9",SSKA1km004431,"1009.0","1009.0","64.0",,A1a,,,,"1.0",104_C_3_101,,,,,,,,,,,ID_0_1009,"0",,"1",M-3.1,./0.png
18.696196,50.2260959,"10",SSKA1km004445,"1010.0","1010.0","65.0",,A1a,,, 104_C_3_100,"5.0",104_B_3_003,104_B_3_065,104_C_3_100,114_A_3_003,114_A_3_066,,,,,,,ID_0_1010,"1",,"1",M-3.2,./0.png
18.693454,50.225561,"11",SSKA1km004560,"1011.0","1011.0","70.0",,A1a,,,,"2.0",104_B_3_059,114_A_3_060,,,,,,,,,,ID_0_1011,"0",,"1",M-3.1,./0.png
18.6938971,50.2245981,"12",SSKA1km004663,"1012.0","1012.0","72.0",,A1a,,,,"1.0",104_C_3_099,,,,,,,,,,,ID_0_1012,"0",,"1",M-3.1,./0.png
18.6929807,50.2239051,"13",SSKA1km004662,"1013.0","1013.0","73.0",,A1a,,, 104_B_3_007,"6.0",101_G_3_000,104_B_3_007,104_C_3_102,105_B_3_000,106_A_3_024,114_A_3_007,,,,,,ID_0_1013,"0",,"1",M-3.3,./0.png
18.6935184,50.2106206,"14",SSKA1km006244,"1014.0","1014.0","79.0",,A1a,,,,"2.0",101_A_3_039,101_A_3_081,,,,,,,,,,ID_0_1014,"1",,"1",M-3.1,./0.png
18.697579,50.2054989,"15",SSKA1km006898,"1015.0","1015.0","81.0",,A1a,,,,"1.0",112_A_3_003,,,,,,,,,,,ID_0_1015,"0",,"1",M-3.1,./0.png
18.7013963,50.198588,"16",SSKA1km007704,"1016.0","1016.0","82.0",,A1a,,,,"2.0",104_B_3_350,114_A_3_327,,,,,,,,,,ID_0_1016,"0",,"1",M-3.1,./0.png
18.7020411,50.1971162,"17",SSKA1km007950,"1017.0","1017.0","84.0",,A1a,,,,"2.0",104_C_3_005,106_A_3_010,,,,,,,,,,ID_0_1017,"0",,"1",M-3.2,./0.png
18.7023898,50.1956083,"18",SSKA1km007986,"1018.0","1018.0","86.0",,A1a,,,,"2.0",104_C_3_004,106_A_3_007,,,,,,,,,,ID_0_1018,"0",,"1",M-3.1,./0.png
18.7032202,50.1936787,"19",SSKA1km008263,"1019.0","1019.0","88.0",,A1a,,,,"2.0",104_B_3_346,114_A_3_325,,,,,,,,,,ID_0_1019,"0",,"1",M-3.1,./0.png
18.7096636,50.1821909,"20",SSKA1km009627,"1020.0","1020.0","90.0",,A1a,,,,"3.0",104_C_3_008,106_B_3_001_A,106_B_3_001_B,,,,,,,,,ID_0_1020,"0",,"1",M-3.3,./0.png
18.7143084,50.1762131,"21",SSKA1km010366,"1021.0","1021.0","93.0",,A1a,,,,"2.0",101_A_3_005,101_A_3_076,,,,,,,,,,ID_0_1021,"0",,"1",M-3.1,./0.png
18.713597,50.163762,"22",SSKA1km011711,"1022.0","1022.0","95.0",,A1a,,, 104_C_3_104,"5.0",104_B_3_074,104_B_3_077,104_C_3_104,114_A_3_075,114_A_3_078,,,,,,,ID_0_1022,"0",,"1",M-3.2,./0.png
18.711345,50.163625,"23",SSKA1km011868,"1023.0","1023.0","100.0",,A1a,,,,"3.0",104_B_3_073,106_A_3_063,114_A_3_074,,,,,,,,,ID_0_1023,"1",,"1",M-3.1,./0.png
18.7120658,50.1631171,"24",SSKA1km011870,"1024.0","1024.0","103.0",,A1a,,,,"1.0",104_C_3_106,,,,,,,,,,,ID_0_1024,"0",,"1",M-3.1,./0.png
18.710213,50.161984,"25",SSKA1km012052,"1025.0","1025.0","104.0",,A1a,,,,"3.0",104_B_3_004,104_C_3_105,114_A_3_004,,,,,,,,,ID_0_1025,"0",,"1",M-3.1,./0.png
18.7014365,50.1533366,"26",SSKA1km013198,"1026.0","1026.0","107.0",,A1a,,,,"1.0",101_A_3_026,,,,,,,,,,,ID_0_1026,"0",,"1",M-3.1,./0.png
18.6974004,50.1486989,"27",SSKA1km013784,"1027.0","1027.0","108.0",,A1a,,, 104_B_3_345,"5.0",101_A_3_012,104_B_3_344,104_B_3_345,114_A_3_323,114_A_3_324,,,,,,,ID_0_1027,"0",,"1",M-3.1,./0.png
18.6921767,50.1344912,"28",SSKA1km015401,"1028.0","1028.0","113.0",,A1a,,,,"1.0",104_C_3_107,,,,,,,,,,,ID_0_1028,"0",,"1",M-3.1,./0.png
18.6927448,50.1332242,"29",SSKA1km015507,"1029.0","1029.0","114.0",,A1a,,, 104_B_3_075,"6.0",104_B_3_071,104_B_3_075,104_C_3_110,106_A_3_023,114_A_3_072,114_A_3_076,,,,,,ID_0_1029,"0",,"1",M-3.2,./0.png
18.6908315,50.1328944,"30",SSKA1km015601,"1030.0","1030.0","120.0",,A1a,,,,"2.0",104_B_3_076,114_A_3_077,,,,,,,,,,ID_0_1030,"0",,"1",M-3.1,./0.png
18.691888,50.132569,"31",SSKA1km015630,"1031.0","1031.0","122.0",,A1a,,,,"1.0",104_C_3_109,,,,,,,,,,,ID_0_1031,"0",,"1",M-3.1,./0.png
18.690825,50.131494,"32",SSKA1km015773,"1032.0","1032.0","123.0",,A1a,,,,"3.0",104_B_3_022,104_C_3_108,114_A_3_022,,,,,,,,,ID_0_1032,"1",,"1",M-3.1,./0.png
18.6904669,50.1306462,"33",SSKA1km015894,"1033.0","1033.0","126.0",,A1a,,,,"1.0",106_A_3_087,,,,,,,,,,,ID_0_1033,"0",,"1",M-3.1,./0.png
18.6859975,50.1212791,"34",SSKA1km016961,"1034.0","1034.0","127.0",,A1a,,,,"2.0",101_A_3_031,101_A_3_082,,,,,,,,,,ID_0_1034,"0",,"1",M-3.2,./0.png
18.6679691,50.1030372,"35",SSKA1km019372,"1035.0","1035.0","129.0",,A1a,,, 114_B_3_004),"4.0",104_B_3_348,104_B_3_349,106_B_3_021,114_B_3_004,,,,,,,,ID_0_1035,"1",,"1",M-3.1+3.3,./0.png
18.6647229,50.0984373,"36",SSKA1km019925,"1036.0","1036.0","133.0",,A1a,,,,"1.0",101_A_3_007,,,,,,,,,,,ID_0_1036,"0",,"1",M-3.1,./0.png
19.0116576,49.5370432,"37",SSKS1gkm006349,"1037.0","1037.0","134.0",,S1,,,,"2.0",104_B_3_206,114_A_3_204,,,,,,,,,,ID_0_1037,"0",,"6",M-3.1,./0.png
18.6630315,50.0802969,"38",SSKA1km021962,"1038.0","1038.0","136.0",,A1a,,,,"1.0",104_C_3_113,,,,,,,,,,,ID_0_1038,"0",,"1",M-3.1,./0.png
19.024398,49.548805,"39",SSKS1gkm004703ŁP,"1039.0","1039.0","137.0",,S1,,, 114_A_3_084),"4.0",104_B_3_083,106_A_3_051,112_A_3_008,114_A_3_084,,,,,,,,ID_0_1039,"0",,"6",M-3.1,./0.png
19.0267552,49.5484964,"40",SSKS1gkm004603,"1040.0","1040.0","141.0",,S1,,,,"1.0",104_C_3_134,,,,,,,,,,,ID_0_1040,"0",,"6",M-3.1,./0.png
19.02716,49.548193,"41",SSKS1gkm004549,"1041.0","1041.0","142.0",,S1,,,,"3.0",104_B_3_151,104_C_3_136,114_A_3_152,,,,,,,,,ID_0_1041,"0",,"6",M-3.1,./0.png
18.6637522,50.075664,"42",SSKA1km022471,"1042.0","1042.0","145.0",,A1a,,,,"1.0",106_A_3_004,,,,,,,,,,,ID_0_1042,"0",,"1",M-3.1,./0.png
18.6630141,50.0727584,"43",SSKA1km022750,"1043.0","1043.0","146.0",,A1a,,,,"3.0",104_C_3_006,106_A_3_005,112_A_3_004,,,,,,,,,ID_0_1043,"0",,"1",M-3.1,./0.png
18.664088,50.070588,"44",SSKA1km023022,"1044.0","1044.0","149.0",,A1a,,,,"2.0",104_B_3_131,114_A_3_132,,,,,,,,,,ID_0_1044,"0",,"1",M-3.1,./0.png
19.023167,49.548301,"45",SSKS1gkm004803,"1045.0","1045.0","151.0",,S1,,,,"3.0",104_B_3_152,104_C_3_135,114_A_3_153,,,,,,,,,ID_0_1045,"0",,"6",M-3.1,./0.png
18.6623865,50.0695093,"46",SSKA1km023200,"1046.0","1046.0","154.0",,A1,,,,"3.0",103_B_3_012,104_C_3_111,106_A_3_026,,,,,,,,,ID_0_1046,"0",,"1",M-3.3,./0.png
18.661126,50.069293,"47",SSKA1km023240,"1047.0","1047.0","157.0",,A1a,,, 114_A_3_135),"4.0",104_B_3_133,104_B_3_134,114_A_3_134,114_A_3_135,,,,,,,,ID_0_1047,"0",,"1",M-3.1,./0.png
18.6605011,50.0663283,"48",SSKA1km023514,"1048.0","1048.0","161.0",,A1a,,,,"1.0",104_C_3_112,,,,,,,,,,,ID_0_1048,"0",,"1",M-3.1,./0.png
18.659076,50.066049,"49",SSKA1km023619,"1049.0","1049.0","162.0",,A1a,,,,"3.0",104_B_3_023,104_C_3_114,114_A_3_023,,,,,,,,,ID_0_1049,"1",,"1",M-3.2,./0.png
18.6481627,50.0567603,"50",SSKA1km024938,"1050.0","1050.0","165.0",,A1a,,,,"2.0",101_A_3_041,101_A_3_048,,,,,,,,,,ID_0_1050,"0",,"1",M-3.1,./0.png
18.6343996,50.0471967,"51",SSKA1km026433,"1051.0","1051.0","167.0",,A1a,,, 104_B_3_212,"6.0",101_G_3_007,104_B_3_212,104_B_3_230,105_B_3_007,114_A_3_209,114_A_3_225,,,,,,ID_0_1051,"0",,"1",M-3.2,./0.png
18.6075124,50.0380516,"52",SSKA1km028653,"1052.0","1052.0","173.0",,A1a,,,,"2.0",101_A_3_019,101_A_3_056,,,,,,,,,,ID_0_1052,"0",,"1",M-3.1,./0.png
18.603514,50.027169,"53",SSKA1km029941L,"1053.0","1053.0","175.0",,A1a,,, 104_B_3_069,"6.0",104_B_3_068,104_B_3_069,104_C_3_116,106_A_3_037,114_A_3_069,114_A_3_070,,,,,,ID_0_1053,"1",,"1",M-3.2,./0.png
18.6023954,50.0273268,"54",SSKA1km029941P,"1054.0","1054.0","181.0",,A1a,,,,"1.0",104_C_3_119,,,,,,,,,,,ID_0_1054,"0",,"1",M-3.1,./0.png
18.6012981,50.0262047,"55",SSKA1km030057,"1055.0","1055.0","182.0",,A1a,,,,"2.0",104_B_3_072,114_A_3_073,,,,,,,,,,ID_0_1055,"1",,"1",M-3.1,./0.png
18.602384,50.025786,"56",SSKA1km030077,"1056.0","1056.0","184.0",,A1a,,,,"1.0",104_C_3_117,,,,,,,,,,,ID_0_1056,"0",,"1",M-3.1,./0.png
18.601175,50.024674,"57",SSKA1km030233,"1057.0","1057.0","185.0",,A1a,,,,"3.0",104_B_3_070,104_C_3_118,114_A_3_071,,,,,,,,,ID_0_1057,"0",,"1",M-3.1,./0.png
18.5926722,50.0156239,"58",SSKA1km031436,"1058.0","1058.0","188.0",,A1a,,,,"2.0",101_A_3_038,101_A_3_047,,,,,,,,,,ID_0_1058,"0",,"1",M-3.1,./0.png
18.5744368,49.9974535,"59",SSKA1km033875,"1059.0","1059.0","190.0",,A1a,,, 114_A_3_240),"4.0",104_B_3_229,104_B_3_248,114_A_3_224,114_A_3_240,,,,,,,,ID_0_1059,"1",,"1",M-3.1,./0.png
18.5590443,49.9817826,"60",SSKA1km035943,"1060.0","1060.0","194.0",,A1a,,,,"2.0",101_A_3_008,101_A_3_055,,,,,,,,,,ID_0_1060,"0",,"1",M-3.1,./0.png
18.543993,49.97521,"61",SSKA1km037132,"1061.0","1061.0","196.0",,A1a,,,,"1.0",104_C_3_120,,,,,,,,,,,ID_0_1061,"0",,"1",M-3.2,./0.png
18.540381,49.973879,"62",SSKA1km037566,"1062.0","1062.0","197.0",,A1a,,,,"3.0",104_B_3_157,104_C_3_121,114_A_3_158,,,,,,,,,ID_0_1062,"0",,"1",M-3.1,./0.png
18.5408722,49.9720798,"63",SSKA1km037596,"1063.0","1063.0","200.0",,A1a,,, 104_B_3_156,"6.0",104_B_3_087,104_B_3_156,104_C_3_123,106_A_3_027,114_A_3_088,114_A_3_157,,,,,,ID_0_1063,"0",,"1",M-3.2,./0.png
18.5386009,49.9709534,"64",SSKA1km037846,"1064.0","1064.0","206.0",,A1,,,,"2.0",103_B_3_001,104_C_3_122,,,,,,,,,,ID_0_1064,"0",,"1",M-3.2,./0.png
18.5302728,49.9613893,"65",SSKA1km039098,"1065.0","1065.0","208.0",,A1a,,,,"2.0",101_A_3_036,101_A_3_046,,,,,,,,,,ID_0_1065,"0",,"1",M-3.1,./0.png
18.514363,49.9577971,"66",SSKA1km040359,"1066.0","1066.0","210.0",,A1a,,,,"1.0",104_C_3_208,,,,,,,,,,,ID_0_1066,"0",,"1",M-3.1,./0.png
18.5131402,49.9580695,"67",SSKA1km040469P,"1067.0","1067.0","211.0",,A1a,,, 104_C_3_209,"5.0",104_B_3_354,104_B_3_355,104_C_3_209,114_A_3_331,114_A_3_332,,,,,,,ID_0_1067,"0",,"1",M-3.2,./0.png
18.512375,49.957233,"68",SSKA1km040469L,"1068.0","1068.0","216.0",,A1a,,, 104_C_3_207,"5.0",104_B_3_356,104_B_3_357,104_C_3_207,114_A_3_333,114_A_3_334,,,,,,,ID_0_1068,"0",,"1",M-3.2,./0.png
18.4455896,49.9530236,"69",SSKA1km045378,"1069.0","1069.0","221.0",,A1a,,, 104_B_3_227,"5.0",101_A_3_011,101_A_3_057,104_B_3_227,104_B_3_246,114_B_3_005,,,,,,,ID_0_1069,"0",,"1",M-3.1+3.3,./0.png
18.4329484,49.9463489,"70",SSKA1km046535,"1070.0","1070.0","226.0",,A1a,,,,"3.0",104_B_3_082,104_C_3_126,114_A_3_083,,,,,,,,,ID_0_1070,"1",,"1",M-3.1,./0.png
18.43099,49.946048,"71",SSKA1km046664,"1071.0","1071.0","229.0",,A1a,,,,"2.0",104_C_3_125,106_A_3_088,,,,,,,,,,ID_0_1071,"0",,"1",M-3.1,./0.png
18.4331941,49.9450999,"72",SSKA1km046631,"1072.0","1072.0","231.0",,A1,,,,"3.0",101_C_3_016,104_B_3_081,114_A_3_082,,,,,,,,,ID_0_1072,"0",,"1",M-3.2,./0.png
18.429055,49.945628,"73",SSKA1km046817,"1073.0","1073.0","234.0",,A1a,,, 104_C_3_127,"5.0",104_B_3_079,104_B_3_080,104_C_3_127,114_A_3_080,114_A_3_081,,,,,,,ID_0_1073,"1",,"1",M-3.2,./0.png
18.429509,49.9447725,"74",SSKA1km046875,"1074.0","1074.0","239.0",,A1a,,, 105_B_3_006,"5.0",101_G_3_006,104_C_3_124,105_B_3_006,106_A_3_028,112_A_3_005,,,,,,,ID_0_1074,"1",,"1",M-3.3,./0.png
18.4179129,49.9407166,"75",SSKA1km047801,"1075.0","1075.0","244.0",,A1a,,, 114_A_3_239),"4.0",104_B_3_228,104_B_3_247,114_A_3_223,114_A_3_239,,,,,,,,ID_0_1075,"1",,"1",M-3.1,./0.png
18.4134033,49.9388698,"76",SSKA1km048183,"1076.0","1076.0","248.0",,A1,,,,"2.0",101_A_3_037,103_B_3_009,,,,,,,,,,ID_0_1076,"0",,"1",M-3.3,./0.png
19.0216421,50.8162006,"77",SSKA1km294971,"1077.0","1077.0","250.0",,A1,,, 104_B_3_316,"6.0",101_G_3_002,104_B_3_316,104_B_3_320,105_B_3_002,106_B_3_008,114_B_3_001,,,,,,ID_0_1077,"0",,"2",M-3.1,./0.png
19.1841467,50.8931429,"78",SSKA1km417015,"1078.0","1078.0","256.0",,A1,,,,"1.0",103_B_3_026,,,,,,,,,,,ID_0_1078,"0",,"2",M-3.3,./0.png
19.1706604,50.8863693,"79",SSKA1km418281,"1079.0","1079.0","257.0",,A1,,,,"1.0",106_A_3_071,,,,,,,,,,,ID_0_1079,"0",,"2",M-3.1,./0.png
19.1691788,50.8853608,"80",SSKA1km418475,"1080.0","1080.0","258.0",,A1,,,,"1.0",104_C_3_047,,,,,,,,,,,ID_0_1080,"0",,"2",M-3.1,./0.png
19.169194,50.88605,"81",SSKA1km418492ŁP,"1081.0","1081.0","259.0",,A1,,, 114_A_3_250),"4.0",104_B_3_260,104_B_3_261,114_A_3_249,114_A_3_250,,,,,,,,ID_0_1081,"0",,"2",M-3.1,./0.png
19.166062,50.883358,"82",SSKA1km418714,"1082.0","1082.0","263.0",,A1,,,,"1.0",104_C_3_046,,,,,,,,,,,ID_0_1082,"0",,"2",M-3.1,./0.png
19.165583,50.8821,"83",SSKA1km418828ŁL,"1083.0","1083.0","264.0",,A1,,,,"2.0",104_B_3_262,114_A_3_251,,,,,,,,,,ID_0_1083,"0",,"2",M-3.1,./0.png
19.16299,50.88067,"84",SSKA1km419060ŁL,"1084.0","1084.0","266.0",,A1,,,,"2.0",104_B_3_259,114_A_3_248,,,,,,,,,,ID_0_1084,"0",,"2",M-3.1,./0.png
19.1612442,50.8812703,"85",SSKA1km419153,"1085.0","1085.0","268.0",,A1,,,,"1.0",106_A_3_066,,,,,,,,,,,ID_0_1085,"0",,"2",M-3.1,./0.png
19.1587377,50.8803344,"86",SSKA1km419337,"1086.0","1086.0","269.0",,A1,,,,"1.0",104_C_3_045,,,,,,,,,,,ID_0_1086,"0",,"2",M-3.1,./0.png
19.1402247,50.8760983,"87",SSKA1km421816,"1087.0","1087.0","270.0",,A1,,,,"1.0",101_A_3_069,,,,,,,,,,,ID_0_1087,"0",,"2",M-3.1,./0.png
19.116078,50.874426,"88",SSKA1km422400,"1088.0","1088.0","271.0",,A1,,,,"2.0",104_C_3_012,106_B_3_007,,,,,,,,,,ID_0_1088,"0",,"2",M-3.3,./0.png
19.0865174,50.8697669,"89",SSKA1km425001,"1089.0","1089.0","273.0",,A1,,, 114_A_3_304),"4.0",104_B_3_317,104_B_3_318,114_A_3_303,114_A_3_304,,,,,,,,ID_0_1089,"0",,"2",M-3.1,./0.png
19.0550964,50.8567355,"90",SSKA1km427200,"1090.0","1090.0","277.0",,A1,,,,"1.0",101_A_3_060,,,,,,,,,,,ID_0_1090,"0",,"2",M-3.1,./0.png
19.042767,50.849337,"91",SSKA1km428494,"1091.0","1091.0","278.0",,A1,,,,"1.0",104_C_3_050,,,,,,,,,,,ID_0_1091,"0",,"2",M-3.1,./0.png
19.0415184,50.8479509,"92",SSKA1km428630,"1092.0","1092.0","279.0",,A1,,,,"1.0",103_B_3_029,,,,,,,,,,,ID_0_1092,"0",,"2",M-3.3,./0.png
19.040499,50.848175,"93",SSKA1km428656ŁP,"1093.0","1093.0","280.0",,A1,,,,"2.0",104_B_3_291,114_A_3_280,,,,,,,,,,ID_0_1093,"0",,"2",M-3.1,./0.png
19.0375677,50.8490939,"94",SSKA1km428680ŁP,"1094.0","1094.0","282.0",,A1,,,,"1.0",101_C_3_018,,,,,,,,,,,ID_0_1094,"0",,"2",M-3.2,./0.png
19.0401192,50.8473486,"95",SSKA1km428735,"1095.0","1095.0","283.0",,A1,,,,"1.0",106_A_3_067,,,,,,,,,,,ID_0_1095,"0",,"2",M-3.1,./0.png
19.0398872,50.8463943,"96",SSKA1km428813,"1096.0","1096.0","284.0",,A1,,,,"1.0",104_C_3_049,,,,,,,,,,,ID_0_1096,"0",,"2",M-3.1,./0.png
19.040191,50.845758,"97",SSKA1km428827ŁL,"1097.0","1097.0","285.0",,A1,,, 114_A_3_278),"4.0",104_B_3_258,104_B_3_289,114_A_3_247,114_A_3_278,,,,,,,,ID_0_1097,"0",,"2",M-3.1,./0.png
18.9780608,49.5122498,"98",SSKS1gkm010079,"1098.0","1098.0","289.0",,S1,,,,"1.0",112_A_3_013,,,,,,,,,,,ID_0_1098,"0",,"6",M-3.1,./0.png
19.0384096,50.8448766,"99",SSKA1km429059,"1099.0","1099.0","290.0",,A1,,,,"1.0",104_C_3_048,,,,,,,,,,,ID_0_1099,"0",,"2",M-3.1,./0.png
19.0294609,50.8331958,"100",SSKA1km430449,"1100.0","1100.0","291.0",,A1,,,,"1.0",101_A_3_061,,,,,,,,,,,ID_0_1100,"0",,"2",M-3.1,./0.png
19.0028523,50.7942361,"101",SSKA1km434952,"1101.0","1101.0","292.0",,A1,,,,"1.0",101_A_3_062,,,,,,,,,,,ID_0_1101,"0",,"2",M-3.1,./0.png
19.0105722,50.782511,"102",SSKA1km436574ŁL,"1102.0","1102.0","293.0",,A1,,,,"1.0",101_C_3_032,,,,,,,,,,,ID_0_1102,"0",,"2",M-3.2,./0.png
19.002572,50.782905,"103",SSKA1km436600,"1103.0","1103.0","294.0",,A1,,,,"1.0",104_C_3_054,,,,,,,,,,,ID_0_1103,"0",,"2",M-3.1,./0.png
19.0049125,50.779823,"104",SSKA1km436920L,"1104.0","1104.0","295.0",,A1,,,,"1.0",104_C_3_053,,,,,,,,,,,ID_0_1104,"0",,"2",M-3.1,./0.png
19.0049803,50.7791674,"105",SSKA1km436920P,"1105.0","1105.0","296.0",,A1,,,,"1.0",104_C_3_055,,,,,,,,,,,ID_0_1105,"0",,"2",M-3.1,./0.png
19.003841,50.778976,"106",SSKA1km436957ŁP,"1106.0","1106.0","297.0",,A1,,, 114_A_3_282),"4.0",104_B_3_292,104_B_3_293,114_A_3_281,114_A_3_282,,,,,,,,ID_0_1106,"0",,"2",M-3.1,./0.png
19.0055265,50.778559,"107",SSKA1km437023,"1107.0","1107.0","301.0",,A1,,,,"1.0",103_B_3_024,,,,,,,,,,,ID_0_1107,"0",,"2",M-3.2,./0.png
19.007007,50.778109,"108",SSKA1km437094ŁL,"1108.0","1108.0","302.0",,A1,,,,"2.0",104_B_3_295,114_A_3_284,,,,,,,,,,ID_0_1108,"0",,"2",M-3.2,./0.png
19.005366,50.7781884,"109",SSKA1km437126,"1109.0","1109.0","304.0",,A1,,,,"1.0",106_A_3_068,,,,,,,,,,,ID_0_1109,"0",,"2",M-3.1,./0.png
19.0086997,50.775178,"110",SSKA1km437340,"1110.0","1110.0","305.0",,A1,,,,"1.0",104_C_3_052,,,,,,,,,,,ID_0_1110,"0",,"2",M-3.1,./0.png
19.0175908,50.765699,"111",SSKA1km438005,"1111.0","1111.0","306.0",,A1,,,,"1.0",101_A_3_063,,,,,,,,,,,ID_0_1111,"0",,"2",M-3.1,./0.png
19.0231232,50.7598779,"112",SSKA1km439497,"1112.0","1112.0","307.0",,A1,,, 114_A_3_330),"4.0",104_B_3_352,104_B_3_353,114_A_3_329,114_A_3_330,,,,,,,,ID_0_1112,"0",,"2",M-3.1,./0.png
19.0302146,50.7523683,"113",SSKA1km440352,"1113.0","1113.0","311.0",,A1,,,,"1.0",101_A_3_064,,,,,,,,,,,ID_0_1113,"0",,"2",M-3.1,./0.png
19.042257,50.745408,"114",SSKA1km441520,"1114.0","1114.0","312.0",,A1,,,,"1.0",104_C_3_056,,,,,,,,,,,ID_0_1114,"0",,"2",M-3.1,./0.png
19.043555,50.744676,"115",SSKA1km441657,"1115.0","1115.0","313.0",,A1,,,,"1.0",106_A_3_069,,,,,,,,,,,ID_0_1115,"0",,"2",M-3.1,./0.png
19.0476295,50.7493791,"116",SSKA1km441665ŁL,"1116.0","1116.0","314.0",,A1,,,,"1.0",101_C_3_033,,,,,,,,,,,ID_0_1116,"0",,"2",M-3.2,./0.png
19.043724,50.7440382,"117",SSKA1km441717ŁP,"1117.0","1117.0","315.0",,A1,,, 114_A_3_288),"4.0",104_B_3_298,104_B_3_299,114_A_3_287,114_A_3_288,,,,,,,,ID_0_1117,"0",,"2",M-3.1,./0.png
19.0451589,50.7443281,"118",SSKA1km441700,"1118.0","1118.0","319.0",,A1,,,,"2.0",103_B_3_030,104_C_3_057,,,,,,,,,,ID_0_1118,"0",,"2",M-3.2,./0.png
19.045233,50.744937,"119",SSKA1km441765,"1119.0","1119.0","321.0",,A1,,,,"3.0",104_B_3_296,104_C_3_059,114_A_3_285,,,,,,,,,ID_0_1119,"0",,"2",M-3.2,./0.png
19.0466614,50.7442778,"120",SSKA1km441858ŁL,"1120.0","1120.0","324.0",,A1,,,,"2.0",104_B_3_297,114_A_3_286,,,,,,,,,,ID_0_1120,"0",,"2",M-3.1,./0.png
19.0478087,50.7431743,"121",SSKA1km442013,"1121.0","1121.0","326.0",,A1,,,,"1.0",104_C_3_058,,,,,,,,,,,ID_0_1121,"0",,"2",M-3.1,./0.png
19.0567744,50.7334989,"122",SSKA1km443128,"1122.0","1122.0","327.0",,A1,,,,"2.0",101_A_3_065,101_A_3_070,,,,,,,,,,ID_0_1122,"0",,"2",M-3.1,./0.png
19.0564813,50.7036893,"123",SSKA1km446503,"1123.0","1123.0","329.0",,A1,,,,"3.0",101_A_3_088,104_C_3_013,106_B_3_009,,,,,,,,,ID_0_1123,"0",,"2",M-3.3*,./0.png
19.0570588,50.6933424,"124",SSKA1km447798,"1124.0","1124.0","332.0",,A1,,,,"2.0",104_B_3_327,114_A_3_310,,,,,,,,,,ID_0_1124,"0",,"2",M-3.1,./0.png
19.055282,50.6861916,"125",SSKA1km448545,"1125.0","1125.0","334.0",,A1,,,,"2.0",104_B_3_324,114_A_3_308,,,,,,,,,,ID_0_1125,"0",,"2",M-3.1,./0.png
19.0521684,50.6771288,"126",SSKA1km449900,"1126.0","1126.0","336.0",,A1,,,,"1.0",101_A_3_089,,,,,,,,,,,ID_0_1126,"0",,"2",M-3.1,./0.png
19.0365434,50.6426802,"127",SSKA1km453700,"1127.0","1127.0","337.0",,A1,,,,"2.0",104_C_3_014,106_B_3_010,,,,,,,,,,ID_0_1127,"0",,"2",M-3.3,./0.png
19.032775,50.627854,"128",SSKA1km455001,"1128.0","1128.0","339.0",,A1,,,,"2.0",101_G_3_001,105_B_3_001,,,,,,,,,,ID_0_1128,"0",,"2",M-3.2,./0.png
19.0307487,50.6109954,"129",SSKA1km456850,"1129.0","1129.0","341.0",,A1,,,,"3.0",101_A_3_067,101_A_3_090,103_B_3_002.1,,,,,,,,,ID_0_1129,"0",,"2",M-3.2,./0.png
19.03392,50.5980659,"130",SSKA1km458484,"1130.0","1130.0","344.0",,A1,,,,"1.0",106_A_3_070,,,,,,,,,,,ID_0_1130,"0",,"2",M-3.2,./0.png
